task,task_type,model,seed,seq_len,epochs,bsz,primary,metrics_json
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-wsd-5b,123,128,5,16,0.63872,"{""eb_f1"": 0.6387173396674584, ""eb_acc"": 0.631433095803642, ""eb_prec"": 0.7571959145775301, ""eb_rec"": 0.7842565597667639, ""f1_micro"": 0.7907488986784141, ""f1_macro"": 0.745577804889256, ""primary"": 0.6387173396674584, ""lr"": 8e-05, ""dev_primary"": 0.58439}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-wsd-5b,124,128,5,16,0.68182,"{""eb_f1"": 0.6818181818181818, ""eb_acc"": 0.6744588744588743, ""eb_prec"": 0.8450106157112528, ""eb_rec"": 0.7648202137998056, ""f1_micro"": 0.8167053364269141, ""f1_macro"": 0.7581769616477867, ""primary"": 0.6818181818181818, ""lr"": 5e-05, ""dev_primary"": 0.59557}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-wsd-5b,125,128,5,16,0.68121,"{""eb_f1"": 0.6812074829931972, ""eb_acc"": 0.673469387755102, ""eb_prec"": 0.829243353783231, ""eb_rec"": 0.7774538386783284, ""f1_micro"": 0.8197474167623421, ""f1_macro"": 0.7787757295061389, ""primary"": 0.6812074829931972, ""lr"": 5e-05, ""dev_primary"": 0.59749}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-wsd-5b,123,512,5,16,0.63825,"{""eb_f1"": 0.6382522239665097, ""eb_acc"": 0.6034798534798534, ""eb_prec"": 0.7729166666666667, ""eb_rec"": 0.75, ""f1_micro"": 0.7435897435897436, ""f1_macro"": 0.5427349121466769, ""primary"": 0.6382522239665097, ""lr"": 2e-05, ""dev_primary"": 0.63311}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-wsd-5b,123,512,5,16,0.61542,"{""eb_f1"": 0.6154220779220779, ""eb_acc"": 0.5776515151515151, ""eb_prec"": 0.7824074074074073, ""eb_rec"": 0.7142857142857143, ""f1_micro"": 0.7312775330396476, ""f1_macro"": 0.6282092198581559, ""primary"": 0.6154220779220779, ""lr"": 3e-05, ""dev_primary"": 0.6818}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-wsd-5b,123,512,5,16,0.67237,"{""eb_f1"": 0.6723698781838315, ""eb_acc"": 0.6424418604651163, ""eb_prec"": 0.817351598173516, ""eb_rec"": 0.7543290043290044, ""f1_micro"": 0.759825327510917, ""f1_macro"": 0.6295957467190345, ""primary"": 0.6723698781838315, ""lr"": 5e-05, ""dev_primary"": 0.69174}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-wsd-5b,123,512,5,16,0.65216,"{""eb_f1"": 0.652156862745098, ""eb_acc"": 0.6205882352941177, ""eb_prec"": 0.8260869565217392, ""eb_rec"": 0.7348484848484849, ""f1_micro"": 0.7577092511013216, ""f1_macro"": 0.628812064305022, ""primary"": 0.652156862745098, ""lr"": 8e-05, ""dev_primary"": 0.67591}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-wsd-5b,124,512,5,16,0.60256,"{""eb_f1"": 0.6025641025641025, ""eb_acc"": 0.5586080586080586, ""eb_prec"": 0.6729166666666666, ""eb_rec"": 0.7683982683982684, ""f1_micro"": 0.7054263565891473, ""f1_macro"": 0.5651605357786057, ""primary"": 0.6025641025641025, ""lr"": 5e-05, ""dev_primary"": 0.68298}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-wsd-5b,125,512,5,16,0.65635,"{""eb_f1"": 0.6563492063492063, ""eb_acc"": 0.615079365079365, ""eb_prec"": 0.8380281690140845, ""eb_rec"": 0.7023809523809524, ""f1_micro"": 0.7420814479638009, ""f1_macro"": 0.5626819923371646, ""primary"": 0.6563492063492063, ""lr"": 5e-05, ""dev_primary"": 0.6196}"
insightCrime,multilabel,ConfliBERT-v2-wsd-5b,123,512,5,8,0.64951,"{""eb_f1"": 0.6495081967213114, ""eb_acc"": 0.6071038251366121, ""eb_prec"": 0.7335722819593788, ""eb_rec"": 0.7103729603729604, ""f1_micro"": 0.68188302425107, ""f1_macro"": 0.6803442303565064, ""primary"": 0.6495081967213114, ""lr"": 2e-05, ""dev_primary"": 0.69733}"
insightCrime,multilabel,ConfliBERT-v2-wsd-5b,123,512,5,8,0.65497,"{""eb_f1"": 0.6549726775956284, ""eb_acc"": 0.6131147540983607, ""eb_prec"": 0.7339181286549709, ""eb_rec"": 0.708041958041958, ""f1_micro"": 0.6837606837606838, ""f1_macro"": 0.6630996722346489, ""primary"": 0.6549726775956284, ""lr"": 3e-05, ""dev_primary"": 0.68369}"
insightCrime,multilabel,ConfliBERT-v2-wsd-5b,123,512,5,8,0.67377,"{""eb_f1"": 0.6737704918032786, ""eb_acc"": 0.6295081967213115, ""eb_prec"": 0.7327586206896551, ""eb_rec"": 0.7371794871794871, ""f1_micro"": 0.6963788300835655, ""f1_macro"": 0.6991831733169988, ""primary"": 0.6737704918032786, ""lr"": 5e-05, ""dev_primary"": 0.71418}"
insightCrime,multilabel,ConfliBERT-v2-wsd-5b,123,512,5,8,0.68801,"{""eb_f1"": 0.688008800880088, ""eb_acc"": 0.6424642464246425, ""eb_prec"": 0.7517482517482518, ""eb_rec"": 0.7505827505827506, ""f1_micro"": 0.7106741573033708, ""f1_macro"": 0.7051832084971775, ""primary"": 0.688008800880088, ""lr"": 8e-05, ""dev_primary"": 0.70447}"
insightCrime,multilabel,ConfliBERT-v2-wsd-5b,124,512,5,8,0.6576,"{""eb_f1"": 0.6575956284153005, ""eb_acc"": 0.6169398907103825, ""eb_prec"": 0.7425860023724792, ""eb_rec"": 0.7115384615384616, ""f1_micro"": 0.6895565092989986, ""f1_macro"": 0.6955537747962767, ""primary"": 0.6575956284153005, ""lr"": 5e-05, ""dev_primary"": 0.71485}"
insightCrime,multilabel,ConfliBERT-v2-wsd-5b,125,512,5,8,0.65892,"{""eb_f1"": 0.6589247311827956, ""eb_acc"": 0.6134408602150538, ""eb_prec"": 0.7291666666666666, ""eb_rec"": 0.7418414918414918, ""f1_micro"": 0.700139470013947, ""f1_macro"": 0.7035189811603301, ""primary"": 0.6589247311827956, ""lr"": 5e-05, ""dev_primary"": 0.70206}"
cameo_class,multiclass,ConfliBERT-v2-wsd-5b,123,256,5,16,0.70912,"{""acc"": 0.7250554323725056, ""f1_micro"": 0.7250554323725056, ""f1_macro"": 0.7091225212207684, ""primary"": 0.7091225212207684, ""lr"": 2e-05, ""dev_primary"": 0.83958}"
cameo_class,multiclass,ConfliBERT-v2-wsd-5b,123,256,5,16,0.78241,"{""acc"": 0.7960088691796009, ""f1_micro"": 0.7960088691796009, ""f1_macro"": 0.7824149723502083, ""primary"": 0.7824149723502083, ""lr"": 3e-05, ""dev_primary"": 0.91035}"
cameo_class,multiclass,ConfliBERT-v2-wsd-5b,123,256,5,16,0.84831,"{""acc"": 0.8580931263858093, ""f1_micro"": 0.8580931263858093, ""f1_macro"": 0.8483140464196675, ""primary"": 0.8483140464196675, ""lr"": 5e-05, ""dev_primary"": 0.9642}"
cameo_class,multiclass,ConfliBERT-v2-wsd-5b,123,256,5,16,0.84948,"{""acc"": 0.8536585365853658, ""f1_micro"": 0.8536585365853658, ""f1_macro"": 0.8494842427013479, ""primary"": 0.8494842427013479, ""lr"": 8e-05, ""dev_primary"": 0.97937}"
cameo_class,multiclass,ConfliBERT-v2-wsd-5b,124,256,5,16,0.87109,"{""acc"": 0.8758314855875832, ""f1_micro"": 0.8758314855875832, ""f1_macro"": 0.8710940200877243, ""primary"": 0.8710940200877243, ""lr"": 8e-05, ""dev_primary"": 0.97129}"
cameo_class,multiclass,ConfliBERT-v2-wsd-5b,125,256,5,16,0.81471,"{""acc"": 0.8381374722838137, ""f1_micro"": 0.8381374722838137, ""f1_macro"": 0.8147098560305311, ""primary"": 0.8147098560305311, ""lr"": 8e-05, ""dev_primary"": 0.9576}"
BBC_News,binary,ConfliBERT-v2-wsd-5b,123,512,5,16,0.96154,"{""acc"": 0.9875776397515528, ""f1_micro"": 0.9875776397515528, ""f1_macro"": 0.9770655270655271, ""f1"": 0.9615384615384616, ""mcc"": 0.9543853167609762, ""primary"": 0.9615384615384616, ""lr"": 2e-05, ""dev_primary"": 0.99213}"
BBC_News,binary,ConfliBERT-v2-wsd-5b,123,512,5,16,0.96296,"{""acc"": 0.9875776397515528, ""f1_micro"": 0.9875776397515528, ""f1_macro"": 0.9777501381978994, ""f1"": 0.9629629629629629, ""mcc"": 0.9557399202137318, ""primary"": 0.9629629629629629, ""lr"": 3e-05, ""dev_primary"": 0.99213}"
